id,is_forced,payment_type,paid,paid_admin,paid_reason,delivery_fee,insurance_fee,level_discount,coupon_discount,no,driver_id,status,profit,distance,duration,pu_ata,pu_atd,pu_coord,pu_place,pu_place_id,pu_address,do_ata,do_coord,do_place,do_place_id,do_address,created,updated,accepted,completed,canceled,canceled_by,canceled_reason,off_course_reason,off_course_coord,currency,rating,rated,vehicle_type,vehicle_id,platform_fee,price
2c9b0e56-13df-4450-9de5-accef1ffc66f,0,qr,26:01.8,,,61000,1000,0,0,M190004120148233,900a953f-5912-4079-8086-7ce31947a789,completed,61000,7761,1108,06:27.7,06:27.7,POINT (102.64176707724354 17.972732543945312),XJFR+3J5,ChIJqRwb-chnJDERzjMFMi7nA00,老挝永珍XJFR+3J5,22:43.1,POINT (102.6557052 18.0282244),Saysavanh Apartment,ChIJE9AC7pJdJDER9nvOTY4ZEmA,"450, 老挝",53:15.7,26:06.6,53:17.7,26:06.6,,,,,,LAK,5,41:16.3,bigtuktuk,7b5e240e-3e54-4389-a7f4-4a7f403f98ed,1000,62000
b52236d5-df0b-461c-9bab-af4b1ca979c2,0,qr,09:37.8,,,31000,1000,0,0,M192734120171382,a7c69682-fc44-4b14-8723-c53805abea04,completed,31000,4657,665,53:39.8,53:39.8,POINT (102.67921755712146 17.98814283650053),XMQH+2C6,ChIJcdJ2e3JnJDERRp5JdhbNE_s,"XMQH+2C6, ວຽງຈັນ, ປະເທດລາວ",08:04.1,POINT (102.6505087 17.9754689),ຕະຫຼາດຫົວຂົວ,ChIJ71sEH7pnJDER2lvUyA-bmP4,"ຕະຫຼາດຫົວຂົວ, ວຽງຈັນ, ປະເທດລາວ",53:32.9,09:46.3,53:34.6,09:46.3,,,,ຜູ້ໂດຍສານຮ້ອງຂໍ,POINT (102.6793368 17.9885668),LAK,5,09:55.2,smalltuktuk,43930f1c-9aad-403c-a09c-17c7b4714f61,1000,32000
0203343a-f02f-4d68-8f22-0f144292f15b,0,qr,19:18.5,,,70000,1500,0,0,M165794120169068,762185fa-1a99-4630-8cdc-b65490638310,completed,70000,4809,480,58:14.7,58:14.7,POINT (102.58516073226929 17.979782923181215),XHHP+R3X,ChIJPWrPxE9oJDER39DyAc1eaaw,老挝永珍XHHP+R3X,13:46.5,POINT (102.62361321598291 17.977239810151637),XJGF+W85,ChIJ3d-fPNhnJDERo7_ss-YI0Ho,"XJGF+W85, Asean Road, Vientiane, 老挝",53:48.8,25:04.7,54:04.4,25:04.7,,,,,,LAK,5,15:36.8,evcar,6ca82c16-c1ce-4c73-b8cb-cfbb6fecc036,1500,71500
4611b280-9722-43ee-bd33-2823488c4ffe,0,qr,04:49.2,,,26000,1000,0,0,M441324120100612,83ee73fb-964c-4db6-b7ef-4248878eb1e9,completed,26000,3617,516,54:25.0,54:25.0,POINT (102.6002997 17.9650384),XJ82+54Q,ChIJzZgEmopoJDERvsqq1Qg_Kmc,"XJ82+54Q, ຖະໜົນຂຸນບູລົມ, ວຽງຈັນ, ປະເທດລາວ",04:05.7,POINT (102.62222131714225 17.978537410007796),XJHC+CVH,ChIJwzN9cNhnJDERbDWHeYuBiUA,"XJHC+CVH, ວຽງຈັນ, ປະເທດລາວ",54:17.2,04:55.6,54:18.4,04:55.6,,,,,,LAK,5,16:55.5,bigtuktuk,6af57073-41a1-4a24-b554-ca239ae593fa,1000,27000
2e6d6ab7-4d68-473d-8147-ceab414aee2c,0,qr,,,,23000,1000,0,0,M227234120149301,32016336-ee7e-4fe8-8885-6ab0d5756de3,canceled,0,3193,456,,,POINT (102.5874791 17.9891175),XHQQ+J3C,ChIJY1Lh42tpJDERyuzHH74L19g,"XHQQ+J3C, ວຽງຈັນ, ປະເທດລາວ",,POINT (102.5843111 18.0109157),ບ້ານ ໜອງບຶກ,ChIJof15uYFCJDER-MmqJ3ep92s,"ບ້ານ ໜອງບຶກ, ປະເທດລາວ",54:18.7,54:29.3,54:22.1,,54:29.3,driver,ສະຖານທີ່ປາຍທາງຜິດພາດ,,,LAK,5,,smalltuktuk,2b6c0807-7f17-456f-8861-7ba584daa696,1000,24000
f54d77a3-7968-4318-95f4-1401b78779f3,0,qr,34:08.9,,,92000,1000,0,0,M219974120160663,6e4df96c-ecfb-43d9-9261-bac34435c0b1,completed,92000,12173,1739,08:40.7,08:40.7,POINT (102.66490504968647 17.909210205078125),WM58+75F,ChIJf9t62EZlJDERyVngDMhgDAU,"WM58+75F, ຮ່ອມ 06, Ban Dongkhamxang, ປະເທດລາວ",33:48.1,POINT (102.6103675 17.9690462),Go Dunk,ChIJD62o03xoJDERWMS6HYQJizw,"ວຽງຈັນ, ປະເທດລາວ",54:22.1,34:20.9,54:24.1,34:20.9,,,,,,LAK,5,33:58.2,smalltuktuk,29553404-ded8-4126-b546-6b3075319989,1000,93000
20685fc1-5d2c-4e68-9d89-6a1369be4542,0,qr,11:20.9,,,32000,1000,0,0,M116634120116110,bf6b65d2-5b3e-4875-ac27-9368d5e4e958,completed,32000,4799,685,58:38.4,58:38.4,POINT (102.6273374632001 17.973718646708093),Capital Tower,ChIJfS1aYlBnJDERVRFc6jbn3lk,"1 Rue 23 Singha, Vientiane, Laos",11:05.9,POINT (102.6342296 17.94307),Ban bounsoth apartment,ChIJH4vG4MFnJDERzwB2-0W90g0,라오스 비엔티안,54:30.9,11:27.6,54:33.4,11:27.6,,,,,,LAK,5,14:02.5,smalltuktuk,a7bb4000-8345-4bdc-b043-ab26f29264ce,1000,33000
cfcd1b62-5c86-43e2-878e-745646e7621a,0,qr,16:07.4,,,88000,1000,0,0,M127914120139055,7dfd6d44-ce50-42e9-bf63-0be50f2b17ee,completed,88000,11530,1647,54:47.4,54:47.4,POINT (102.602654 17.9636961),ສວນເຈົ້າອະນຸວົງ,Eh9DaGFvIEFub3UgUm9hZCwgVmllbnRpYW5lLCBMYW9zIi4qLAoUChIJndi9PWRoJDER9Oyw3mycOH0SFAoSCSF77QaGaCQxEd_uwRiGsZMf,"ວຽງຈັນ, ລາວ",15:40.6,POINT (102.65814514830709 18.03023610617143),2MJ5+78F,ChIJu0tdS_9dJDERqSFKN-Kwm2w,"2MJ5+78F, ວຽງຈັນ, ປະເທດລາວ",54:43.9,16:22.0,54:45.4,16:22.0,,,,,,LAK,5,16:23.6,bigtuktuk,ee7b3f81-7d6f-439f-b396-2a47d96632d8,1000,89000
f343ce98-f3f1-4213-b72c-713619b810e3,0,qr,05:32.2,,,20000,1000,0,0,M124474120171736,c57317d8-508e-4da0-9a73-b1a9b5e927f5,completed,20000,2700,385,56:28.3,56:28.3,POINT (102.582123 17.9759332),XHGJ+9QR,ChIJz03geFFoJDERiEGYhx0qX0g,"XHGJ+9QR, Asean Street, ວຽງຈັນ, ປະເທດລາວ",03:46.2,POINT (102.5684799067676 17.970564609733486),XHC9+79G,ChIJmWGtofVpJDERzwCuSMaAc2g,"XHC9+79G, ວຽງຈັນ, ປະເທດລາວ",55:17.4,05:41.3,55:29.1,05:41.3,,,,,,LAK,5,34:01.3,bigtuktuk,0f2d5e85-8ed5-442e-b475-02cf94918e09,1000,21000
60f0c697-f8a9-4fe7-aded-d267138c1125,0,qr,,,,176000,1500,0,0,M231344120101514,76305ed4-556e-40fb-9793-6480d7f6e07a,canceled,0,13793,1379,,,POINT (102.5384539 17.9865995),XGPQ+J9,GhIJ_r_qyJH8MUAR1blYB3aiWUA,"XGPQ+J9 ວຽງຈັນ, ປະເທດລາວ",,POINT (102.6151627 18.0067059),ໜອງທາ,ChIJx5vRHQRoJDERdsSg8qbq9-8,"ໜອງທາ, ວຽງຈັນ, ປະເທດລາວ",55:28.8,58:14.2,55:30.4,,58:14.2,driver,.,,,LAK,5,,evcar,a60a5b61-ecbe-475e-8124-4f75c77412a3,1500,177500
d0aafaa2-eadb-4571-a26b-5c9ac9105b13,0,qr,01:35.6,,,10000,1000,0,0,M101814120198680,8a5efe93-c76b-4eb5-880b-0cf940b583cd,completed,10000,1065,152,55:57.2,55:57.2,POINT (102.5867383 17.9796817),XHHP+RH8,ChIJz6Vl5U9oJDERv3aAqHgZt4I,"XHHP+RH8, ວຽງຈັນ, ປະເທດລາວ",00:03.3,POINT (102.58075067773461 17.97571632229654),XHGJ+F74,ChIJ8SOlMlJoJDERzG2BylGdfXc,"XHGJ+F74, ວຽງຈັນ 01000, ປະເທດລາວ",55:52.1,01:44.4,55:54.8,01:44.4,,,,,,LAK,5,45:49.9,smalltuktuk,80f601c0-9e39-417c-a9ac-cee52a089f99,1000,11000
4f134b22-fd40-4c9d-a255-54dc2d21ac0a,0,qr,,,,31000,1000,0,0,M933044120162671,4d7968c9-e9b8-4bf9-a901-244133c3e659,canceled,0,4653,664,,,POINT (102.58478673174977 17.976181294524327),XHGM+CX3,ChIJWfGXNEppJDER7LVch-hlVvo,"XHGM+CX3, ວຽງຈັນ, ປະເທດລາວ",,POINT (102.61527942493558 17.963397341111197),XJ78+83H,ChIJywUxMgBpJDERvvHUwfCiH20,"XJ78+83H, ຖະໜົນ ຄູວຽງ, ວຽງຈັນ, ປະເທດລາວ",55:52.6,59:39.4,55:55.1,,59:39.4,driver,ໂທລູກຄ້າບໍຮັບສາຍ,,,LAK,5,,bigtuktuk,b5973357-6ac2-48fa-9448-5b95ab7608e6,1000,32000
2c9f59a3-8c6d-4a95-985d-c30aaf58a4e7,0,qr,19:15.6,,,20000,1000,0,0,M214454120106589,02155397-1922-410e-b776-ea4ce6452f3e,completed,20000,2561,365,08:36.1,08:36.1,POINT (102.6083645 17.9750727),foodpanda Laos (Operation and Rider Recruitment),ChIJT79PX7ppJDERuxZUED9BIMI,"Unit A01 Thong khan kham Market, ຖະໜົນອາຊຽນ, Chanthabuly, ປະເທດລາວ",17:56.4,POINT (102.62680470943451 17.980141618220244),XJHG+RJ4,ChIJ4cqmcNlnJDERRWLvSsH2cEI,"XJHG+RJ4, ວຽງຈັນ, ປະເທດລາວ",56:19.4,19:28.2,56:22.5,19:28.2,,,,,,LAK,4,33:15.9,bigtuktuk,5961e14f-4bbf-4c49-8eea-95a3fef87680,1000,21000
2dd696db-e394-4dc1-83d4-7b4721a9483c,0,qr,05:20.1,,,9000,1000,0,0,M135544120154376,b65938ed-ba41-4be3-ad4c-25fcc507250b,completed,9000,893,127,56:54.8,56:54.8,POINT (102.6018942 17.972914),XJF2+5M9,ChIJdZ8k2WZoJDERFMef01CWHl8,"XJF2+5M9, ຖະໜົນອາຊຽນ, ວຽງຈັນ, ປະເທດລາວ",00:27.3,POINT (102.6079263 17.9739023),ຕະຫລາດທົ່ງຂັນຄຳ,ChIJM1v6G2VoJDER7VZnJ7HgadQ,"ຖະໜົນອາຊຽນ, ວຽງຈັນ, ປະເທດລາວ",56:39.8,05:25.0,56:51.2,05:25.0,,,,,,LAK,5,21:58.1,bigtuktuk,6b5b65f4-2303-4dfd-b6dc-3857113c2637,1000,10000
17da4d11-8b53-4c20-a4a7-8f6209987f69,0,qr,,,,53000,1000,0,0,M157654120112305,32016336-ee7e-4fe8-8885-6ab0d5756de3,canceled,0,6661,951,,,POINT (102.60248849247833 17.963790893554688),ສວນເຈົ້າອະນຸວົງ,Eh9DaGFvIEFub3UgUm9hZCwgVmllbnRpYW5lLCBMYW9zIi4qLAoUChIJndi9PWRoJDER9Oyw3mycOH0SFAoSCSF77QaGaCQxEd_uwRiGsZMf,"ວຽງຈັນ, ລາວ",,POINT (102.6399965 17.9491803),ບໍລິສັດ ໄຮ-ເທັກລາວ ແອບພາເຣວ ຈຳກັດ,ChIJa1WagzlmJDERkmHNuWU1koc,"ວຽງຈັນ, ປະເທດລາວ",56:56.1,01:53.5,56:57.5,,01:53.5,client,ລໍຖ້າດົນເກີນໄປ,,,LAK,5,,smalltuktuk,2b6c0807-7f17-456f-8861-7ba584daa696,1000,54000
ff67c073-4a77-4d87-96c9-5febd205b125,0,qr,23:33.6,,,9000,1000,0,0,M105464120164455,5959c610-3df9-4473-a3e3-e833ea46655d,completed,9000,391,55,57:23.2,57:23.2,POINT (102.63398783281446 17.954409283562605),XJ3M+PH8,ChIJ8cedOzBmJDERZ0Zl9ZrFIKY,"XJ3M+PH8, ວຽງຈັນ, ປະເທດລາວ",22:29.1,POINT (102.63158055022359 17.95470453284682),XJ4J+2M4,ChIJH7C_yS9mJDERKd7gBTwlULI,"XJ4J+2M4, ວຽງຈັນ, ປະເທດລາວ",57:18.8,23:38.9,57:20.5,23:38.9,,,,,,LAK,5,18:35.4,bigtuktuk,bc7ad770-6d1c-4f6c-b26b-68ca5d9f0662,1000,10000
43fa8865-da19-4361-867d-9f2ac261010d,0,qr,17:12.2,,,33000,1000,0,0,M175004120159985,c68cbd43-84dd-4b34-96b8-9199bcd7a805,completed,33000,4951,707,02:30.5,02:30.5,POINT (102.5851653 17.9797274),XHHP+R3X,ChIJPWrPxE9oJDER39DyAc1eaaw,老挝永珍XHHP+R3X,13:44.8,POINT (102.6251223 17.9763872),中国工商银行万象分行,ChIJEQ25yH1oJDER7ZGYyOOy-yA,"Asean Road, Home No.358, Unit12, Sibounheuang Village, Chanthabouly District, ວຽງຈັນ, 老挝",57:27.2,17:26.8,57:29.7,17:26.8,,,,,,LAK,5,17:42.8,smalltuktuk,90ee8f69-85f1-4861-93a6-f6e225e49863,1000,34000
7b5da0fe-5d60-4a1f-b7f1-d3b10257d591,0,qr,16:54.7,,,9000,1000,0,0,M232754120172019,d8afa328-e492-4f6c-a091-c17bcd6adf6f,completed,9000,930,132,57:35.0,57:35.0,POINT (102.5820333 17.9758283),LA,ChIJhw7qHABpJDERr1nhnWefXRI,"ປະເທດລາວ, Vientiane, LA 万象 sengchiang",13:38.4,POINT (102.58623646572232 17.98164508248186),XHJP+M9X,ChIJp84aVSppJDERjZqgdJ2rjnw,"XHJP+M9X, ຮ່ອມທີ 7, ວຽງຈັນ, ປະເທດລາວ",57:29.0,17:05.1,57:32.8,17:05.1,,,,,,LAK,5,45:52.6,smalltuktuk,a74493bf-34f2-46bc-bde6-dad6d6cf3edc,1000,10000
611b6bfc-4e40-4185-8c04-a60322dacf45,0,qr,28:51.0,,,38000,1000,0,0,M182534120123998,c09008e8-8757-4425-8b50-14badaf63645,completed,38000,5820,831,11:16.3,11:16.3,POINT (102.60621870366585 17.981420727661845),XJJ4+CF7,ChIJa-sh5m5oJDERJEW_YbLICXE,"XJJ4+CF7, ຖະໜົນ ຮ່ອງຄ້າ, ວຽງຈັນ, ປະເທດລາວ",27:40.2,POINT (102.56172459572554 17.973915490098648),XHF6+CPH,ChIJ08vkZKZpJDERBG47mYHmwbc,"XHF6+CPH, ວຽງຈັນ, ປະເທດລາວ",57:36.5,28:53.9,57:38.5,28:53.9,,,,,,LAK,5,06:13.1,bigtuktuk,5ddc76cf-a07d-4d3c-b433-89178fb18083,1000,39000
ad4a7157-65f5-4621-b3f8-45428926bb9e,0,qr,,,,72000,1000,0,0,M761524120107117,265662c7-9916-44bb-9d01-723d8d1e45d9,canceled,0,9253,1321,,,POINT (102.6035026 17.9632869),ສວນເຈົ້າອະນຸວົງ,Eh9DaGFvIEFub3UgUm9hZCwgVmllbnRpYW5lLCBMYW9zIi4qLAoUChIJndi9PWRoJDER9Oyw3mycOH0SFAoSCSF77QaGaCQxEd_uwRiGsZMf,"ວຽງຈັນ, ລາວ",,POINT (102.6066489 18.0331057),ໂຮງຫມໍແມ່ແລະເດັກ,ChIJuTAjSwBDJDERsL7Z0N-ODnE,2JM4+6MR ບ້ານຫນອງພະຍາ ເມືອງໄຊທານີ ປະເທດລາວ,57:42.9,02:43.1,57:44.1,,02:43.1,client,ຕ້ອງການທີ່ຈະປ່ຽນສະຖານທີ່,,,LAK,5,,bigtuktuk,75107ba2-c11b-4a6d-8cea-7d1bc5a6db79,1000,73000
eaac0e22-d564-43dc-b35e-879c7be256c2,0,qr,,,,23000,1000,0,0,M149104120161630,16f9386f-acba-487c-8f5c-40f92f719b71,canceled,0,3193,456,,,POINT (102.5874807 17.9891051),XHQQ+J3C,ChIJY1Lh42tpJDERyuzHH74L19g,"XHQQ+J3C, ວຽງຈັນ, ປະເທດລາວ",,POINT (102.5843111 18.0109157),ບ້ານ ໜອງບຶກ,ChIJof15uYFCJDER-MmqJ3ep92s,"ບ້ານ ໜອງບຶກ, ປະເທດລາວ",58:02.1,00:37.1,58:10.5,,00:37.1,client,ເສສວ,,,LAK,5,,bigtuktuk,f00c3c96-9400-4d19-919a-a71d1220d821,1000,24000
fda6d0e2-d2ee-4190-81a3-27b0279970f1,0,qr,26:13.7,,,68000,1000,0,0,M436374120153209,17bfe385-1690-4d7c-a310-29531a3ed9eb,completed,68000,8798,1256,05:22.4,05:22.4,POINT (102.61785760659886 17.961624145507812),XJ79+46X,ChIJtWn8FWNpJDERvzN6OEJI_rw,"XJ79+46X, ວຽງຈັນ, ປະເທດລາວ",25:53.3,POINT (102.66016367822886 18.010192491075266),2M66+5JM,ChIJlxbs3H1dJDERt4ZMrIv9vxo,"2M66+5JM, ວຽງຈັນ, ປະເທດລາວ",58:48.6,26:16.6,58:50.2,26:16.6,,,,,,LAK,5,48:40.0,bigtuktuk,071da443-ffc1-4555-bca2-14f7d23fd61c,1000,69000
192bb308-b621-473b-ae35-1cf7a95142c2,0,qr,03:58.9,,,12000,1000,0,0,M318504120102317,ba18f686-8686-4dd6-9af1-6a7f70a5dece,completed,12000,1387,198,00:52.1,00:52.1,POINT (102.6366155 17.9310552),WJJP+JCX,ChIJwQL9jllnJDERaiPdeCVc1WE,"WJJP+JCX, ວຽງຈັນ, ປະເທດລາວ",03:24.5,POINT (102.6327939145267 17.940298277157012),WJQM+X6H,ChIJa9lMHRhmJDERxQwoAgcGo3w,"WJQM+X6H, ວຽງຈັນ, ປະເທດລາວ",00:45.1,04:02.1,00:49.8,04:02.1,,,,ຜູ້ໂດຍສານຮ້ອງຂໍ,POINT (102.6364069 17.9311084),LAK,5,09:58.4,bigtuktuk,b0fba452-af4a-44c1-89e9-dc8dacd892c9,1000,13000
70881a39-270f-4749-abb8-4ae5d46da7b8,0,qr,,,,18000,1000,0,0,M823504120197192,16f9386f-acba-487c-8f5c-40f92f719b71,canceled,0,2232,318,,,POINT (102.6137317 17.9867134),XJP7+H9V,ChIJFb9fG3NoJDER73-dUgdFfG8,"XJP7+H9V, ວຽງຈັນ, ປະເທດລາວ",,POINT (102.62593416497111 18.000130418548686),Phonsavang Market,ChIJN8d9t_xnJDERSRL0KAxrp34,"2J2G+3C9 Phonsavang Market, ວຽງຈັນ, ປະເທດລາວ",00:48.7,03:25.9,01:13.4,,03:25.9,client,..,,,LAK,5,,bigtuktuk,f00c3c96-9400-4d19-919a-a71d1220d821,1000,19000
c9145856-5c8b-42f0-95bf-cd4e8769c336,0,qr,30:26.0,,,122000,1500,0,0,M225734120171629,57c7be72-b6c7-4244-9291-fda5371c9604,completed,122000,9195,919,11:37.8,11:37.8,POINT (102.59318398553194 17.975006103515625),XHGV+27F,ChIJf7EzeVxoJDERQNqUCgSL7oU,"XHGV+27F, ວຽງຈັນ, ປະເທດລາວ",29:35.6,POINT (102.6285926 17.9237178),WJFH+FC ວຽງຈັນ,GhIJqrsNxXjsMUARfOB03DqoWUA,"WJFH+FCP ວຽງຈັນ, ປະເທດລາວ",02:02.5,31:35.5,02:06.4,31:35.5,,,,,,LAK,5,18:31.5,sedan,814fe1b7-826b-4356-94e8-11c313d1a735,1500,123500
868b3e64-2f60-45fc-91b6-70277fe1f96b,0,qr,07:24.2,,,13000,1000,0,0,M123314120149515,11a40e96-dbca-4a08-9b14-73591b5e5145,completed,13000,1656,236,03:16.6,03:16.6,POINT (102.5998963 17.9644299),XH8X+4MP,ChIJAbgDsYpoJDERdqEwVPMqb5k,"XH8X+4MP, ວຽງຈັນ, ປະເທດລາວ",06:29.5,POINT (102.60943388566375 17.959172711690886),XJ56+J47,ChIJHQlG-IVoJDERcdSV4tAGyJo,"XJ56+J47, ວຽງຈັນ, ປະເທດລາວ",02:43.4,07:36.6,02:59.4,07:36.6,,,,,,LAK,5,23:20.7,bigtuktuk,d8a8f173-c7a1-407f-ba82-64d9190841e1,1000,14000
97d5fcf1-75c0-480e-9ffa-eb30bed4f79b,0,qr,,,,38000,1000,0,0,M258594120145925,daf4a89e-d809-459e-a298-7a0569fa3ccb,canceled,0,5774,824,,,POINT (102.60519071210324 17.964401245117188),XJ74+R34,ChIJW_VX7YloJDERcfL87h-os70,"XJ74+R34, Rue Nokeokoummane, ວຽງຈັນ, ປະເທດລາວ",,POINT (102.6399965 17.9491803),ບໍລິສັດ ໄຮ-ເທັກລາວ ແອບພາເຣວ ຈຳກັດ,ChIJa1WagzlmJDERkmHNuWU1koc,"ວຽງຈັນ, ປະເທດລາວ",02:50.2,04:34.7,02:57.3,,04:34.7,driver,ຂາດການຕິດຕໍ່ກັບລູກຄ້າ,,,LAK,5,,smalltuktuk,c5de00a7-5523-448b-848e-929bef11c191,1000,39000
9214acb7-86ef-4164-94c8-c67fbd420ffa,0,qr,08:20.4,,,11000,1000,0,0,M218254120119383,4d7968c9-e9b8-4bf9-a901-244133c3e659,completed,11000,1265,180,05:09.1,05:09.1,POINT (102.5823517 17.9760316),LA,ChIJK2mfnllpJDERM-9hxMRWyZ4,"ປະເທດລາວ, Vientiane, LA 老挝万象三江区 盛大国际商城右侧河南胖子",06:53.8,POINT (102.58901858702302 17.9734227025287),XHFQ+9GM,ChIJS8MgI1poJDERX8G_arJRF1o,"XHFQ+9GM, ວຽງຈັນ, ປະເທດລາວ",03:00.0,08:23.6,03:06.0,08:23.6,,,,,,LAK,5,08:05.1,bigtuktuk,b5973357-6ac2-48fa-9448-5b95ab7608e6,1000,12000
2aa18c80-2397-4bb8-9f19-7028ec887414,0,qr,03:56.8,,,18000,1000,0,0,M123324120110693,3ad6be2a-5993-4c32-a466-b9afd9b01b78,completed,18000,2263,323,03:23.9,03:23.9,POINT (102.59083880111575 17.97483549013516),XHFR+W9V,ChIJp9nKEcppJDERgOtfBCPNX7A,"XHFR+W9V, ຖະໜົນອາຊຽນ, ວຽງຈັນ, ປະເທດລາວ",03:29.6,POINT (102.60801130905747 17.96987301566851),XJ95+X7W,ChIJrb6D-n9pJDERsRQ8lkkxjtI,"XJ95+X7W, ວຽງຈັນ, ປະເທດລາວ",03:00.8,04:01.4,03:04.1,04:01.4,,,,ຜູ້ໂດຍສານຮ້ອງຂໍ,POINT (102.5917952 17.9740699),LAK,5,23:55.9,smalltuktuk,df14e39e-ecae-42c8-94c7-5c4e68f102ea,1000,19000
350b2486-e232-45b7-bac1-bf20bbdf6592,0,qr,,,,45000,1500,0,0,M210144120173118,22545c4c-64c1-4a36-89ed-02fcdba040e3,canceled,0,2726,272,,,POINT (102.59000205573383 17.97523463282291),XHGR+523,ChIJcyEzq1toJDERgktYocJw7wE,"XHGR+523, Asean Road, Vientiane, 老挝",,POINT (102.5732594 17.9693371),XH9F+P86,ChIJQ9CVjKppJDERcWkQgdw7NjE,老挝永珍XH9F+P86,03:06.3,04:05.9,03:20.3,,04:05.9,driver,ຂາດການຕິດຕໍ່ກັບລູກຄ້າ,,,LAK,5,,evcar,8153b4bb-587f-49dd-a3f3-b8957ca40bd9,1500,46500
6fa5dc8b-affe-4075-bbd6-a3bb1edd4502,0,qr,10:28.0,,,49000,1000,0,0,M180024120140720,cd16e231-bab7-4b14-be1c-2d38630722fd,completed,49000,6111,873,03:31.2,03:31.2,POINT (102.600545 17.964295),Mekong River side,ChIJeQDvTQBpJDERXQRrnqimMYY,"XJ72+J6Q Mekong River side, ວຽງຈັນ, ປະເທດລາວ",09:22.5,POINT (102.57209921255708 17.970201018032476),XH9C+XR5,ChIJNxasXKppJDEReWWaxtfgLyI,"XH9C+XR5, ຖະໜົນສຸພານຸວົງ, ວຽງຈັນ, ປະເທດລາວ",03:20.3,11:21.1,03:28.1,11:21.1,,,,,,LAK,5,45:11.6,smalltuktuk,3162e7d2-27cc-405f-88c6-7b436dd5fea0,1000,50000
59e2b7a5-31bc-494f-a468-2cad7c499080,0,qr,,,,28000,1000,0,0,M491234120162616,b3db025a-c527-4885-b5c7-3ec557b15892,canceled,0,3989,569,,,POINT (102.60233310883632 17.963882446289062),Chao Anouvong Park,Eh9DaGFvIEFub3UgUm9hZCwgVmllbnRpYW5lLCBMYW9zIi4qLAoUChIJndi9PWRoJDER9Oyw3mycOH0SFAoSCSF77QaGaCQxEd_uwRiGsZMf,"Vientiane, Laos",,POINT (102.6300073 17.9703036),DSapartment Naxay,ChIJ4wLfxednJDERSfGDQntdopM,"Sisangvong Road Naxay Village, Saysettha District, Vientiane Capital, Laos ວຽງຈັນ, Vientiane 01720 ลาว",03:29.2,03:38.5,03:31.4,,03:38.5,driver,ຂາດການຕິດຕໍ່ກັບລູກຄ້າ,,,LAK,5,,bigtuktuk,c028a1eb-7811-43fc-b95a-36d4099802a1,1000,29000
8709caf1-95a2-4d17-83f4-84588a9cda62,0,qr,16:41.4,,,53000,1000,0,0,M145514120158175,b3db025a-c527-4885-b5c7-3ec557b15892,completed,53000,6646,949,03:45.3,03:45.3,POINT (102.6002372 17.9650905),XJ82+54Q,ChIJzZgEmopoJDERvsqq1Qg_Kmc,"XJ82+54Q, ຖະໜົນຂຸນບູລົມ, ວຽງຈັນ, ປະເທດລາວ",16:01.2,POINT (102.62594422325492 17.992028492073743),XJRG+G6Q,ChIJM6N-F-FnJDERydchkt30BGQ,"XJRG+G6Q, ວຽງຈັນ, ປະເທດລາວ",03:40.7,16:50.1,03:42.3,16:50.1,,,,,,LAK,5,47:52.0,bigtuktuk,c028a1eb-7811-43fc-b95a-36d4099802a1,1000,54000
c8775c31-d079-46bc-b919-6a262b33e8d1,0,qr,,,,84000,1000,0,0,M116714120121661,a3ad8283-fe9f-4f10-8fff-255e11d86c04,canceled,0,11094,1584,,,POINT (102.6349133 18.0137604),2J7P+846,ChIJwV2XUlhdJDERxMv_aCaRe_c,"2J7P+846, ວຽງຈັນ, ປະເທດລາວ",,POINT (102.5691909 17.974799),ຕູ້ ATM ຂອງທະນາຄານການຄ້າ ສະໜາມບີນວັດໄຕ Inter,ChIJtawJsK5pJDERwpU7AaFUHnA,"Wattay Airport Inter, XHF9+WM8, ວຽງຈັນ, ປະເທດລາວ",03:45.2,11:06.8,03:47.8,,11:06.8,driver,ຂາດການຕິດຕໍ່ກັບລູກຄ້າ,,,LAK,5,,smalltuktuk,efde0573-20d2-4d2f-a0ae-049a201758e2,1000,85000
ecd23292-b1d8-42ea-811d-e5aa3d9d101e,0,qr,31:44.8,,,90000,1000,0,0,M252514120193409,29e71e7a-6a22-4da9-8aae-da38299c2bf1,completed,90000,11881,1697,10:06.8,10:06.8,POINT (102.63487245887517 18.03379057104697),2JMM+GRH,ChIJ6-y6ikddJDER88rP4xpWhp8,"2JMM+GRH, ວຽງຈັນ, ປະເທດລາວ",31:31.3,POINT (102.5857497 17.9806224),旺豪酒店,ChIJBcNQs6BpJDERdAN27icfV9A,"XHJP+67X, ຮ່ອມທີ 7, ວຽງຈັນ, ປະເທດລາວ",03:49.0,31:49.9,03:50.9,31:49.9,,,,,,LAK,5,13:05.4,smalltuktuk,b01e009e-eca3-4b9f-9333-c9b16d02ad59,1000,91000
